community_id,community_name,url,district,township,address,longitude,latitude,age,developer,property_company,property_type,property_fee,total_construction_area,volume_rate,total_houses,parking_space,green_rate,greet,comfort,traffic_score,metro_station_num,bus_station_num,hospital_score,level_three_num,level_two_num,level_one_num,level_comm_num,school_score,nursery_num,junior_num,middle_num,commerce_score,restaurant_num,bank_num,supermarket_num,average_price
426651,闻喜路324号,https://shanghai.anjuke.com/community/view/426651/,闸北,彭浦,闻喜路324号,31.314555,121.466586,1995,其它,其它,公寓,0.55,15838.5,1.8,360.0,150.0,35.0,8.0,7.0,6.0,0.0,0.0,7.0,3.0,4.0,9.0,187.0,7.0,0.0,0.0,0.0,8.0,291.0,40.0,102.5,39209
4355,临汾小区,https://shanghai.anjuke.com/community/view/4355/,闸北,彭浦,临汾路375弄1-22号,31.316137899999994,121.4653789,1988,北方集团,上海北安物业管理有限公司,公寓,0.5,40000.0,2.2,725.0,80.0,30.0,8.0,7.0,6.0,0.0,0.0,7.0,3.0,4.0,9.0,187.0,7.0,0.0,0.0,0.0,8.0,291.0,40.0,102.5,56972
4356,闸北金泉苑,https://shanghai.anjuke.com/community/view/4356/,闸北,彭浦,场中路2965弄1-46号,31.31208889,121.4439297,1998,其它,其它,公寓,0.8,26000.0,2.0,682.0,150.0,35.0,9.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,217.0,20.0,0.0,56702
4401,新汾小区,https://shanghai.anjuke.com/community/view/4401/,闸北,彭浦,保德路891弄,31.32096081,121.455462,1991,上海北方企业（集团）有限公司,上海北安物业管理有限公司,公寓,0.55,15838.5,1.8,220.0,182.0,38.0,9.0,7.0,7.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,295.0,55.0,150.0,56710
4424,景凤小区,https://shanghai.anjuke.com/community/view/4424/,闸北,彭浦,景凤路480弄1-33号,31.32701191,121.4643462,2008,其它,上海金辉物业管理有限公司,公寓,0.55,25000.0,2.2,470.0,165.0,40.0,9.0,10.0,6.0,0.0,0.0,7.0,3.0,6.0,9.0,187.0,9.0,0.0,0.0,0.0,9.0,359.0,39.0,102.0,52215
4728,平保小区,https://shanghai.anjuke.com/community/view/4728/,闸北,彭浦,保德路662弄1-14号,31.32351033,121.4608719,1993,其它,上海通力物业管理有限公司,公寓,0.68,18000.0,2.3,620.0,180.0,35.0,8.0,7.0,9.0,0.0,0.0,8.0,3.0,6.0,10.0,189.0,10.0,0.0,0.0,0.0,9.0,321.0,51.0,128.0,54237
4756,民主花园,https://shanghai.anjuke.com/community/view/4756/,闸北,彭浦,共和新路4703弄,31.32441662,121.4546327,1996,其它,其它,公寓,0.75,152000.0,2.3,260.0,53.0,24.0,10.0,6.0,10.0,0.0,0.0,6.0,1.0,5.0,9.0,187.0,8.0,0.0,0.0,0.0,9.0,300.0,64.0,136.0,54089
479376,三泉路1051弄小区,https://shanghai.anjuke.com/community/view/479376/,闸北,彭浦,三泉路1051弄,31.32585992,121.4471366,1996,其它,其它,公寓,0.6,15838.5,1.5,360.0,150.0,30.0,7.0,8.0,6.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,60.0,0.0,45652
4814,望源公寓,https://shanghai.anjuke.com/community/view/4814/,闸北,彭浦,场中路2828弄1-14号,31.31085061,121.4468111,2000,其它,其它,公寓,0.8,23800.0,1.8,300.0,60.0,35.0,9.0,8.0,9.0,1.0,31.0,7.0,4.0,4.0,10.0,195.0,8.0,10.0,4.0,4.0,8.0,280.0,31.0,81.0,53477
4820,星林苑,https://shanghai.anjuke.com/community/view/4820/,闸北,彭浦,岭南路338弄,31.31769127,121.46224209999998,2002,上海中星（集团）有限公司,上海中星集团申城物业有限公司,公寓,1.2,28000.0,2.0,360.0,256.0,30.0,9.0,7.0,0.0,0.0,0.0,8.0,4.0,7.0,11.0,196.0,0.0,0.0,0.0,0.0,9.0,310.0,46.0,144.0,59734
4822,星城花苑,https://shanghai.anjuke.com/community/view/4822/,闸北,彭浦,临汾路380弄,31.31849735,121.4644281,2013,其它,其它,公寓,1.1,49600.0,2.0,360.0,80.0,30.0,9.0,9.0,7.0,0.0,0.0,8.0,4.0,7.0,11.0,194.0,10.0,0.0,0.0,0.0,10.0,317.0,40.0,143.0,53422
4837,汾西小区,https://shanghai.anjuke.com/community/view/4837/,闸北,彭浦,汾西路260弄,31.32086315,121.4701382,1992,其它,上海彭浦物业管理公司,公寓,0.55,49600.0,1.8,620.0,245.0,30.0,9.0,6.0,0.0,0.0,0.0,8.0,4.0,7.0,11.0,190.0,0.0,0.0,0.0,0.0,9.0,304.0,37.0,99.0,53914
4852,海通公寓,https://shanghai.anjuke.com/community/view/4852/,闸北,彭浦,临汾路808弄1-10号,31.31757808,121.4582801,1997,其它,其它,公寓,1.25,30000.0,1.8,346.0,246.0,38.0,6.0,8.0,6.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,46902
4884,爱建新家园,https://shanghai.anjuke.com/community/view/4884/,闸北,彭浦,场中路1915号,31.31434999,121.4643863,1999,其它,其它,公寓,0.8,72000.0,1.8,360.0,56.0,40.0,9.0,9.0,9.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,9.0,6.0,4.0,6.0,336.0,34.0,110.0,55070
4886,幸福第一公寓,https://shanghai.anjuke.com/community/view/4886/,闸北,彭浦,场中路2600弄,31.31010592,121.4494497,1996,其它,其它,公寓,0.65,165000.0,3.78,2000.0,150.0,25.0,10.0,6.0,10.0,1.0,31.0,7.0,4.0,4.0,12.0,201.0,8.0,9.0,5.0,5.0,8.0,310.0,36.0,80.0,52765
4887,艺康苑,https://shanghai.anjuke.com/community/view/4887/,闸北,彭浦,共康路88弄,31.3271098,121.4497993,2001,上海庙行房地产开发经营公司,其它,公寓,0.5,30000.0,1.6,370.0,800.0,30.0,10.0,8.0,10.0,0.0,0.0,6.0,1.0,5.0,8.0,186.0,7.0,0.0,0.0,0.0,10.0,306.0,58.0,136.0,54994
499,景凤路430弄,https://shanghai.anjuke.com/community/view/499/,闸北,彭浦,景凤路480弄1-33号,31.32701191,121.4643462,2008,其它,上海金辉物业管理有限公司,公寓,0.55,15000.0,2.2,62.0,132.0,40.0,6.0,10.0,6.0,0.0,0.0,7.0,3.0,6.0,9.0,187.0,9.0,0.0,0.0,0.0,10.0,362.0,36.0,102.0,46902
5037,芳苑,https://shanghai.anjuke.com/community/view/5037/,闸北,彭浦,场中路1909弄,31.31218289,121.4647511,1996,其它,其它,公寓,1.2,15838.5,2.5,288.0,210.0,38.0,8.0,8.0,9.0,1.0,27.0,7.0,4.0,8.0,11.0,201.0,8.0,8.0,6.0,5.0,7.0,267.0,27.0,103.0,52783
503712,闸北紫藤苑,https://shanghai.anjuke.com/community/view/503712/,闸北,彭浦,场中路1177弄,31.31300997,121.4706506,1995,上海建德企业发展有限公司,其它,公寓,0.8,35000.0,1.3,360.0,50.0,41.0,8.0,9.0,6.0,0.0,13.0,7.0,5.0,8.0,11.0,202.0,6.0,4.0,4.0,4.0,7.0,172.0,22.0,107.0,54820
5038,绿雅苑,https://shanghai.anjuke.com/community/view/5038/,闸北,彭浦,场中路3428号,31.30890271,121.4332921,2002,其它,其它,公寓,0.4,23000.0,1.8,222.0,180.0,35.0,9.0,9.0,5.0,0.0,12.0,6.0,3.0,2.0,9.0,170.0,6.0,3.0,1.0,3.0,7.0,123.0,7.0,57.0,55201
5039,紫腾苑,https://shanghai.anjuke.com/community/view/5039/,闸北,彭浦,场中路1179弄,31.31900086,121.4775131,1999,其它,上海彭浦物业管理公司,公寓,1.12,49600.0,1.3,620.0,265.0,33.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,195.0,29.0,81.0,55476
5044,阳曲路570弄小区,https://shanghai.anjuke.com/community/view/5044/,闸北,彭浦,阳曲路570弄,31.32185591,121.468121,1987,其它,上海虹达物业管理有限公司,公寓,0.55,9000.0,1.8,900.0,105.0,35.0,8.0,7.0,6.0,0.0,0.0,7.0,3.0,4.0,9.0,187.0,7.0,0.0,0.0,0.0,8.0,291.0,40.0,102.5,54320
518,阳曲路760弄小区,https://shanghai.anjuke.com/community/view/518/,闸北,彭浦,阳曲路760弄,31.32468643,121.4673142,1995,其它,上海虹达物业管理有限公司,公寓,0.55,15000.0,1.2,800.0,90.0,38.0,8.0,7.0,6.0,0.0,0.0,7.0,3.0,4.0,9.0,187.0,7.0,0.0,0.0,0.0,8.0,291.0,40.0,102.5,55373
519,保德路448弄,https://shanghai.anjuke.com/community/view/519/,闸北,彭浦,保德路450弄,31.32458743,121.4657966,1993,其它,上海申安物业管理有限公司,公寓,0.55,18000.0,1.8,158.0,68.0,38.0,8.0,7.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,340.0,46.0,112.0,52727
5470,阳曲路391弄小区,https://shanghai.anjuke.com/community/view/5470/,闸北,彭浦,阳曲路391弄,31.31808801,121.465465,1988,北方企业（集团）有限公司,北安物业管理有限公司,公寓,0.45,28000.0,1.2,890.0,80.0,30.0,8.0,7.0,7.0,0.0,0.0,8.0,4.0,7.0,11.0,194.0,10.0,0.0,0.0,0.0,10.0,327.0,40.0,133.0,52203
5492,阳曲路400弄小区,https://shanghai.anjuke.com/community/view/5492/,闸北,彭浦,阳曲路350弄,31.31848347,121.4680946,1990,其它,上海北安物业管理有限公司,公寓,0.55,15838.5,1.8,360.0,254.0,38.0,8.0,6.0,0.0,0.0,0.0,8.0,4.0,7.0,11.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,127.0,50524
5494,阳曲路470弄小区,https://shanghai.anjuke.com/community/view/5494/,闸北,彭浦,阳曲路470弄,31.32043089,121.468447,1992,北方企业（集团）有限公司,其它,公寓,1.3,7000.0,1.6,680.0,35.0,22.0,8.0,7.0,6.0,0.0,0.0,7.0,3.0,4.0,9.0,187.0,7.0,0.0,0.0,0.0,8.0,291.0,40.0,102.5,53947
5513,鹏程宝都,https://shanghai.anjuke.com/community/view/5513/,闸北,彭浦,汾西路451号,31.31916093,121.4634048,1998,其它,其它,公寓,0.7,7300.0,2.1,1068.0,40.0,45.0,9.0,9.0,9.0,0.0,0.0,8.0,4.0,6.0,10.0,194.0,10.0,0.0,0.0,0.0,9.0,303.0,49.0,148.0,48902
561,闻喜路1110弄小区,https://shanghai.anjuke.com/community/view/561/,闸北,彭浦,临汾路1105弄,31.31674885,121.4506711,1992,其它,北安物业,公寓,0.45,15838.5,2.2,576.0,195.0,38.0,8.0,7.0,6.0,0.0,0.0,7.0,3.0,4.0,9.0,187.0,7.0,0.0,0.0,0.0,8.0,291.0,40.0,102.5,53548
5623,三泉路517弄,https://shanghai.anjuke.com/community/view/5623/,闸北,彭浦,临汾路1513弄1-68号,31.31610476,121.4463442,2005,其它,其它,公寓,1.3,23000.0,2.1,1328.0,40.0,30.0,9.0,8.0,10.0,1.0,29.0,7.0,3.0,3.0,9.0,196.0,8.0,11.0,7.0,5.0,7.0,276.0,23.0,93.0,50853
5630,三泉家园,https://shanghai.anjuke.com/community/view/5630/,闸北,彭浦,三泉路999弄,31.3256481,121.4461403,2004,上海庙行房地产开发经营公司,其它,公寓,1.25,150000.0,1.8,584.0,250.0,40.0,10.0,9.0,9.0,0.0,0.0,5.0,1.0,3.0,8.0,185.0,8.0,0.0,0.0,0.0,10.0,311.0,56.0,133.0,56233
595120,中星馨恒苑,https://shanghai.anjuke.com/community/view/595120/,闸北,彭浦,江场西路1288号,31.3083808,121.4387978,2014,其它,其它,公寓,2.55,1780000.0,1.58,950.0,950.0,37.0,10.0,10.0,9.0,1.0,9.0,6.0,3.0,3.0,10.0,190.0,6.0,5.0,1.0,3.0,7.0,181.0,25.0,85.0,63699
61675,阳曲路781弄,https://shanghai.anjuke.com/community/view/61675/,闸北,彭浦,保德路450弄,31.32458743,121.4657966,1993,其它,上海申安物业管理有限公司,公寓,0.55,81600.0,1.8,1020.0,98.0,38.0,8.0,7.0,6.0,0.0,0.0,7.0,3.0,4.0,9.0,187.0,7.0,0.0,0.0,0.0,8.0,291.0,40.0,102.5,51860
61988,三泉路971弄,https://shanghai.anjuke.com/community/view/61988/,闸北,彭浦,三泉路999弄,31.3256481,121.4461403,2004,上海庙行房地产开发经营公司,其它,公寓,1.25,10270.0,1.8,206.0,207.0,40.0,8.0,7.0,6.0,0.0,0.0,7.0,3.0,4.0,9.0,187.0,7.0,0.0,0.0,0.0,8.0,291.0,40.0,102.5,48519
63469,阳曲路75弄小区,https://shanghai.anjuke.com/community/view/63469/,闸北,彭浦,阳曲路75弄,31.31248755,121.46621840000002,1990,北方企业（集团）有限公司,北安物业管理有限公司,公寓,0.8,15838.5,1.8,1050.0,180.0,35.0,8.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,52199
642130,彭三小区,https://shanghai.anjuke.com/community/view/642130/,闸北,彭浦,临汾路899弄,31.31472616,121.4579366,1985,其它,其它,公寓,0.55,15838.5,1.8,360.0,150.0,20.0,8.0,7.0,6.0,0.0,0.0,7.0,3.0,4.0,9.0,187.0,7.0,0.0,0.0,0.0,8.0,291.0,40.0,102.5,52670
644566,和园名城,https://shanghai.anjuke.com/community/view/644566/,闸北,彭浦,江杨南路466弄1-23号,31.3229709,121.4729637,2011,其它,上海北安物业管理有限公司,公寓,1.29,15838.5,2.2,360.0,150.0,30.0,8.0,7.0,6.0,0.0,0.0,7.0,3.0,4.0,9.0,187.0,7.0,0.0,0.0,0.0,8.0,291.0,40.0,102.5,39048
64680,三泉路510弄小区,https://shanghai.anjuke.com/community/view/64680/,闸北,彭浦,三泉路510弄,31.31592603,121.4482444,1992,其它,其它,公寓,0.55,4000.0,1.5,288.0,118.0,35.0,8.0,7.0,6.0,0.0,0.0,7.0,3.0,4.0,9.0,187.0,7.0,0.0,0.0,0.0,8.0,291.0,40.0,102.5,51046
64783,保德路891弄,https://shanghai.anjuke.com/community/view/64783/,闸北,彭浦,保德路891弄,31.32096081,121.455462,1991,上海北方企业（集团）有限公司,上海北安物业管理有限公司,公寓,0.55,19458.0,1.8,187.0,49.0,38.0,5.0,7.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,45555
651790,康泉公寓共康,https://shanghai.anjuke.com/community/view/651790/,闸北,彭浦,三泉路770弄,31.32172797,121.4479227,1995,其它,其它,公寓,1.12,15838.5,1.7,360.0,150.0,37.0,8.0,8.0,10.0,0.0,0.0,6.0,1.0,3.0,9.0,188.0,9.0,0.0,0.0,0.0,8.0,317.0,53.0,130.0,52230
651977,汾西路611号小区,https://shanghai.anjuke.com/community/view/651977/,闸北,彭浦,汾西路611号,31.31956191,121.4613537,1987,北方企业（集团）有限公司,北安物业管理有限公司,公寓,0.5,15838.5,1.85,360.0,150.0,30.0,7.0,6.0,7.0,0.0,0.0,8.0,4.0,6.0,10.0,194.0,10.0,0.0,0.0,0.0,10.0,298.0,49.0,153.0,44791
652683,共康前进公寓,https://shanghai.anjuke.com/community/view/652683/,闸北,彭浦,三泉路1015弄,31.3252811,121.44883670000002,1999,其它,其它,公寓,0.6,15838.5,1.2,360.0,150.0,25.0,8.0,7.0,6.0,0.0,0.0,7.0,3.0,4.0,9.0,187.0,7.0,0.0,0.0,0.0,8.0,291.0,40.0,102.5,50696
652937,场中路2351弄,https://shanghai.anjuke.com/community/view/652937/,闸北,彭浦,场中路2251弄,31.31250893,121.45308590000002,1986,其它,上海北安物业管理有限公司,公寓,0.5,15838.5,1.8,360.0,150.0,35.0,8.0,6.0,10.0,0.0,0.0,7.0,4.0,5.0,11.0,200.0,9.0,0.0,0.0,0.0,9.0,345.0,41.0,114.0,61605
653049,场中路3308弄,https://shanghai.anjuke.com/community/view/653049/,闸北,彭浦,场中路3308弄,31.30965999,121.4382736,1991,其它,其它,公寓,0.5,15838.5,1.2,360.0,150.0,30.0,8.0,7.0,6.0,0.0,14.0,6.0,3.0,3.0,10.0,190.0,6.0,6.0,1.0,3.0,7.0,130.0,9.0,53.0,56097
653117,曲沃路251号,https://shanghai.anjuke.com/community/view/653117/,闸北,彭浦,临汾路1105弄,31.31674885,121.4506711,1992,其它,北安物业,公寓,0.45,15838.5,2.2,360.0,150.0,38.0,3.0,7.0,9.0,0.0,0.0,7.0,3.0,5.0,10.0,197.0,10.0,0.0,0.0,0.0,9.0,333.0,40.0,127.0,51212
653141,保德路821号,https://shanghai.anjuke.com/community/view/653141/,闸北,彭浦,保德路831弄,31.32120703,121.4580037,1994,其它,其它,公寓,0.55,15838.5,2.2,360.0,150.0,38.0,8.0,7.0,6.0,0.0,0.0,7.0,3.0,4.0,9.0,187.0,7.0,0.0,0.0,0.0,8.0,291.0,40.0,102.5,47237
654380,汾西路661号,https://shanghai.anjuke.com/community/view/654380/,闸北,彭浦,汾西路671弄1-3号,31.31813638,121.4605265,1988,北方企业（集团）有限公司,其它,公寓,0.46,15838.5,1.85,360.0,150.0,30.0,8.0,7.0,6.0,0.0,0.0,7.0,3.0,4.0,9.0,187.0,7.0,0.0,0.0,0.0,8.0,291.0,40.0,102.5,48345
654435,曲沃路223号,https://shanghai.anjuke.com/community/view/654435/,闸北,彭浦,临汾路1105弄,31.31674885,121.4506711,1992,其它,北安物业,公寓,0.45,15838.5,2.2,360.0,150.0,38.0,6.0,7.0,10.0,0.0,0.0,7.0,3.0,5.0,10.0,197.0,10.0,0.0,0.0,0.0,10.0,333.0,40.0,127.0,48007
655026,里昂公寓,https://shanghai.anjuke.com/community/view/655026/,闸北,彭浦,场中路1129弄2-10号,31.31312926,121.471131,2000,其它,业主自管,公寓,0.8,15838.5,1.2,360.0,150.0,30.0,8.0,9.0,6.0,0.0,13.0,7.0,5.0,8.0,11.0,201.0,6.0,4.0,4.0,4.0,7.0,172.0,17.0,102.0,57236
657865,临汾路451号,https://shanghai.anjuke.com/community/view/657865/,闸北,彭浦,临汾路375弄1-22号,31.316137899999994,121.4653789,1988,北方集团,上海北安物业管理有限公司,公寓,0.5,15838.5,2.2,360.0,150.0,30.0,7.0,5.0,9.0,0.0,0.0,8.0,4.0,7.0,11.0,196.0,9.0,0.0,0.0,0.0,10.0,339.0,40.0,121.0,41633
658309,三泉前进公寓,https://shanghai.anjuke.com/community/view/658309/,闸北,彭浦,三泉路601弄,31.31851231,121.4465603,1996,其它,上海上房物业管理有限公司,公寓,0.3,15838.5,1.6,360.0,150.0,23.0,9.0,7.0,9.0,1.0,27.0,6.0,2.0,3.0,9.0,193.0,8.0,10.0,7.0,3.0,9.0,300.0,36.0,91.0,52862
705,临汾名城,https://shanghai.anjuke.com/community/view/705/,闸北,彭浦,汾西路88弄,31.31853738,121.4721746,2004,其它,上海北安物业管理有限公司,公寓,1.8,90000.0,1.7,1700.0,300.0,36.0,10.0,10.0,5.0,0.0,7.0,8.0,4.0,7.0,11.0,187.0,8.0,10.0,6.0,4.0,8.0,290.0,34.0,87.0,61510
715,平顺路373弄小区,https://shanghai.anjuke.com/community/view/715/,闸北,彭浦,平顺路373弄,31.31994698,121.4579774,1988,北方企业（集团）有限公司,北安物业管理有限公司,公寓,0.6,16503.0,1.2,200.0,180.0,35.0,8.0,7.0,6.0,0.0,0.0,7.0,3.0,4.0,9.0,187.0,7.0,0.0,0.0,0.0,8.0,291.0,40.0,102.5,59649
751,临汾路1564弄小区,https://shanghai.anjuke.com/community/view/751/,闸北,彭浦,临汾路1564弄,31.31680226,121.44369070000002,1995,其它,其它,公寓,0.3,160000.0,1.96,900.0,168.0,25.0,10.0,6.0,7.0,0.0,24.0,7.0,3.0,3.0,9.0,191.0,8.0,10.0,7.0,5.0,7.0,210.0,16.0,83.0,53516
752,彭新小区,https://shanghai.anjuke.com/community/view/752/,闸北,彭浦,临汾路1051弄,31.31567429,121.45313459999998,1985,上海北方企业（集团）有限公司,上海北安物业管理有限公司,公寓,1.2,10000.0,2.0,380.0,150.0,38.0,8.0,7.0,6.0,0.0,0.0,7.0,3.0,4.0,9.0,187.0,7.0,0.0,0.0,0.0,8.0,291.0,40.0,102.5,57125
752615,海鹰小区,https://shanghai.anjuke.com/community/view/752615/,闸北,彭浦,场中路3308弄,31.30851724,121.4395665,1995,其它,其它,公寓,0.55,15838.5,1.8,360.0,150.0,35.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50350
753,临汾路850弄,https://shanghai.anjuke.com/community/view/753/,闸北,彭浦,临汾路894弄,31.31815523,121.4564357,1987,北方集团,上海北安物业管理有限公司,公寓,0.9,15000.0,1.8,2000.0,200.0,35.0,9.0,7.0,10.0,0.0,0.0,8.0,3.0,6.0,10.0,195.0,10.0,0.0,0.0,0.0,10.0,289.0,59.0,152.0,59935
756,平顺小区,https://shanghai.anjuke.com/community/view/756/,闸北,彭浦,汾西路671弄1-3号,31.31813638,121.4605265,1988,北方企业（集团）有限公司,其它,公寓,0.46,15838.5,1.85,1000.0,120.0,30.0,8.0,7.0,6.0,0.0,0.0,7.0,3.0,4.0,9.0,187.0,7.0,0.0,0.0,0.0,8.0,291.0,40.0,102.5,57192
789468,绿福公寓,https://shanghai.anjuke.com/community/view/789468/,闸北,彭浦,场中路3278弄,31.309608,121.439655,2003,其它,其它,公寓,1.48,15838.5,1.94,360.0,150.0,54.0,8.0,10.0,7.0,0.0,19.0,6.0,3.0,3.0,10.0,190.0,6.0,7.0,1.0,2.0,7.0,152.0,10.0,58.0,51960
801222,共和新路4605弄小区（共和新路4605弄）,https://shanghai.anjuke.com/community/view/801222/,闸北,彭浦,共和新路4605弄,31.32321562,121.4552027,1995,其它,其它,公寓,0.55,15838.5,1.8,360.0,150.0,35.0,8.0,7.0,6.0,0.0,0.0,7.0,3.0,4.0,9.0,187.0,7.0,0.0,0.0,0.0,8.0,291.0,40.0,102.5,50657
819282,上海临汾名城二期,https://shanghai.anjuke.com/community/view/819282/,闸北,彭浦,汾西路88弄,31.31812411,121.47218329999998,2006,其它,港联物业服务(上海)有限公司,公寓,1.8,15838.5,1.8,360.0,150.0,48.0,9.0,10.0,5.0,0.0,9.0,0.0,4.0,7.0,11.0,187.0,8.0,10.0,6.0,4.0,6.0,250.0,31.0,102.0,61739
819283,上海临汾名城三期,https://shanghai.anjuke.com/community/view/819283/,闸北,彭浦,临汾路80弄,31.31850843,121.4721173,2004,其它,港联物业服务(上海)有限公司,公寓,1.6,15838.5,1.7,360.0,150.0,48.0,8.0,10.0,5.0,0.0,9.0,0.0,4.0,7.0,11.0,187.0,8.0,10.0,6.0,4.0,6.0,257.0,36.0,102.0,60721
84553,岭南小区,https://shanghai.anjuke.com/community/view/84553/,闸北,彭浦,保德路425弄,31.32020808,121.4653063,1990,北方集团,上海北安物业管理有限公司,公寓,0.55,8200.0,1.8,168.0,50.0,38.0,8.0,7.0,6.0,0.0,0.0,7.0,3.0,4.0,9.0,187.0,7.0,0.0,0.0,0.0,8.0,291.0,40.0,102.5,50576
85345,平顺路834弄小区,https://shanghai.anjuke.com/community/view/85345/,闸北,彭浦,平顺路834弄,31.32380385,121.4593121,1993,其它,其它,公寓,0.6,15838.5,1.2,360.0,150.0,30.0,8.0,7.0,6.0,0.0,0.0,7.0,3.0,4.0,9.0,187.0,7.0,0.0,0.0,0.0,8.0,291.0,40.0,102.5,53571
86837,岭南路539弄,https://shanghai.anjuke.com/community/view/86837/,闸北,彭浦,保德路425弄,31.32020808,121.4653063,1990,北方集团,上海北安物业管理有限公司,公寓,0.55,6000.0,1.8,260.0,60.0,38.0,8.0,7.0,0.0,0.0,0.0,8.0,4.0,6.0,10.0,193.0,0.0,0.0,0.0,0.0,10.0,305.0,56.0,139.0,51834
887,三泉安居苑,https://shanghai.anjuke.com/community/view/887/,闸北,彭浦,曲沃路373弄,31.31991316,121.4500203,1998,其它,其它,公寓,0.5,2000.0,1.8,200.0,165.0,38.0,8.0,7.0,6.0,0.0,0.0,7.0,3.0,4.0,9.0,187.0,7.0,0.0,0.0,0.0,8.0,291.0,40.0,102.5,53939
917,康悦亚洲花园,https://shanghai.anjuke.com/community/view/917/,闸北,彭浦,临汾路99弄,31.31603552,121.4730475,2010,其它,其它,公寓,1.65,110000.0,2.18,230.0,70.0,55.0,8.0,7.0,6.0,0.0,0.0,7.0,3.0,4.0,9.0,187.0,7.0,0.0,0.0,0.0,8.0,291.0,40.0,102.5,63327
929,保德路小区,https://shanghai.anjuke.com/community/view/929/,闸北,彭浦,保德路241弄,31.32383102,121.4695183,2000,其它,其它,公寓,0.55,9000.0,1.5,1280.0,70.0,20.0,8.0,7.0,6.0,0.0,0.0,7.0,3.0,4.0,9.0,187.0,7.0,0.0,0.0,0.0,8.0,291.0,40.0,102.5,54322
9316,阳曲路190弄,https://shanghai.anjuke.com/community/view/9316/,闸北,彭浦,临汾路299弄,31.31670453,121.4674793,2002,上海北方企业（集团）有限公司,上海北安物业管理有限公司,公寓,0.8,20000.0,2.4,980.0,180.0,26.0,8.0,7.0,6.0,0.0,0.0,7.0,3.0,4.0,9.0,187.0,7.0,0.0,0.0,0.0,8.0,291.0,40.0,102.5,55759
9321,彭五小区,https://shanghai.anjuke.com/community/view/9321/,闸北,彭浦,彭浦新村340号,31.31645309,121.4607498,1985,其它,其它,公寓,0.5,20000.0,1.8,1768.0,1200.0,20.0,8.0,7.0,6.0,0.0,0.0,7.0,3.0,4.0,9.0,187.0,7.0,0.0,0.0,0.0,8.0,291.0,40.0,102.5,58174
9553,汾西路635弄小区,https://shanghai.anjuke.com/community/view/9553/,闸北,彭浦,汾西路635弄,31.31901086,121.4609698,1997,彭浦房地产开发有限公司,上海彭浦物业管理公司,公寓,0.55,7200.0,1.8,2000.0,254.0,35.0,8.0,7.0,6.0,0.0,0.0,7.0,3.0,4.0,9.0,187.0,7.0,0.0,0.0,0.0,8.0,291.0,40.0,102.5,54708
9554,三泉路424弄小区,https://shanghai.anjuke.com/community/view/9554/,闸北,彭浦,三泉路424弄,31.31486321,121.4485397,1992,北方集团,北安物业管理有限公司,公寓,0.35,1200.0,1.6,426.0,210.0,38.0,7.0,8.0,10.0,0.0,15.0,7.0,4.0,4.0,10.0,198.0,9.0,12.0,9.0,6.0,7.0,329.0,26.0,95.0,48167
9555,昌林公寓,https://shanghai.anjuke.com/community/view/9555/,闸北,彭浦,景凤路52弄,31.32698132,121.4706658,2003,其它,其它,公寓,0.8,15838.5,2.0,340.0,246.0,35.0,8.0,7.0,6.0,0.0,0.0,7.0,3.0,4.0,9.0,187.0,7.0,0.0,0.0,0.0,8.0,291.0,40.0,102.5,51265
9628,保德公寓,https://shanghai.anjuke.com/community/view/9628/,闸北,彭浦,保德路1316弄,31.32098333,121.4505639,1995,其它,上海彭浦物业管理公司,公寓,0.5,56000.0,2.3,560.0,60.0,32.0,8.0,7.0,6.0,0.0,0.0,7.0,3.0,4.0,9.0,187.0,7.0,0.0,0.0,0.0,8.0,291.0,40.0,102.5,52572
9668,静安恒安小区,https://shanghai.anjuke.com/community/view/9668/,闸北,彭浦,临汾路299弄,31.31670453,121.4674793,2002,上海北方企业（集团）有限公司,上海北安物业管理有限公司,公寓,0.8,15838.5,2.4,650.0,120.0,26.0,8.0,7.0,6.0,0.0,0.0,7.0,3.0,4.0,9.0,187.0,7.0,0.0,0.0,0.0,8.0,291.0,40.0,102.5,56191
